listing_id,date,sentiment,cluster,cluster_name
4490925,2021-01-09,Positive,0,🟣 Budget
4490925,2021-01-14,Positive,0,🟣 Budget
4490925,2021-01-22,Positive,0,🟣 Budget
4490925,2021-01-25,Negative,0,🟣 Budget
4490925,2021-01-27,Positive,0,🟣 Budget
4490925,2021-02-13,Positive,0,🟣 Budget
4490925,2021-02-14,Positive,0,🟣 Budget
4490925,2021-02-17,Positive,0,🟣 Budget
4490925,2021-02-21,Positive,0,🟣 Budget
4490925,2021-02-22,Positive,0,🟣 Budget
4490925,2021-02-25,Positive,0,🟣 Budget
4490925,2021-03-10,Positive,0,🟣 Budget
4490925,2021-05-22,Positive,0,🟣 Budget
4490925,2021-05-29,Positive,0,🟣 Budget
4490925,2021-06-11,Positive,0,🟣 Budget
4490925,2021-06-13,Positive,0,🟣 Budget
4490925,2021-06-15,Positive,0,🟣 Budget
4490925,2021-06-16,Positive,0,🟣 Budget
4490925,2021-06-21,Positive,0,🟣 Budget
4490925,2021-06-29,Positive,0,🟣 Budget
4490925,2021-07-02,Positive,0,🟣 Budget
4490925,2021-07-04,Positive,0,🟣 Budget
4490925,2021-07-08,Positive,0,🟣 Budget
4490925,2021-07-18,Positive,0,🟣 Budget
4490925,2021-07-25,Positive,0,🟣 Budget
4490925,2021-07-30,Positive,0,🟣 Budget
4490925,2021-08-05,Positive,0,🟣 Budget
4490925,2021-08-07,Positive,0,🟣 Budget
4490925,2021-08-08,Positive,0,🟣 Budget
4490925,2021-08-10,Positive,0,🟣 Budget
4490925,2021-08-13,Positive,0,🟣 Budget
4490925,2021-08-15,Positive,0,🟣 Budget
4490925,2021-08-18,Positive,0,🟣 Budget
4490925,2021-08-24,Positive,0,🟣 Budget
4490925,2021-08-26,Positive,0,🟣 Budget
4490925,2021-08-30,Positive,0,🟣 Budget
4490925,2021-09-01,Positive,0,🟣 Budget
4490925,2021-09-02,Positive,0,🟣 Budget
4490925,2021-09-17,Positive,0,🟣 Budget
4490925,2021-09-18,Positive,0,🟣 Budget
4490925,2021-10-05,Positive,0,🟣 Budget
4490925,2021-10-19,Positive,0,🟣 Budget
4490925,2021-11-02,Positive,0,🟣 Budget
4490925,2021-11-05,Positive,0,🟣 Budget
4490925,2021-11-25,Positive,0,🟣 Budget
4490925,2021-12-11,Positive,0,🟣 Budget
4490925,2021-12-12,Positive,0,🟣 Budget
4490925,2021-12-27,Positive,0,🟣 Budget
4490925,2021-12-30,Positive,0,🟣 Budget
4490925,2022-01-03,Positive,0,🟣 Budget
4490925,2022-01-09,Positive,0,🟣 Budget
4490925,2022-01-15,Positive,0,🟣 Budget
4490925,2022-01-23,Positive,0,🟣 Budget
4490925,2022-01-25,Positive,0,🟣 Budget
4490925,2022-01-28,Positive,0,🟣 Budget
4490925,2022-02-02,Positive,0,🟣 Budget
4490925,2022-02-04,Positive,0,🟣 Budget
4490925,2022-02-05,Positive,0,🟣 Budget
4490925,2022-02-06,Positive,0,🟣 Budget
4490925,2022-02-16,Positive,0,🟣 Budget
4490925,2022-02-19,Positive,0,🟣 Budget
4490925,2022-02-21,Positive,0,🟣 Budget
4490925,2022-03-03,Positive,0,🟣 Budget
4490925,2022-03-15,Positive,0,🟣 Budget
4490925,2022-03-21,Positive,0,🟣 Budget
4490925,2022-03-28,Positive,0,🟣 Budget
4490925,2022-04-04,Neutral,0,🟣 Budget
4490925,2022-04-11,Positive,0,🟣 Budget
4490925,2022-04-14,Positive,0,🟣 Budget
4490925,2022-04-24,Positive,0,🟣 Budget
4490925,2022-05-01,Positive,0,🟣 Budget
4490925,2022-05-06,Positive,0,🟣 Budget
4490925,2022-05-10,Positive,0,🟣 Budget
4490925,2022-05-13,Positive,0,🟣 Budget
4490925,2022-05-14,Positive,0,🟣 Budget
4490925,2022-05-15,Positive,0,🟣 Budget
4490925,2022-05-16,Positive,0,🟣 Budget
4490925,2022-05-17,Positive,0,🟣 Budget
4490925,2022-05-24,Positive,0,🟣 Budget
4490925,2022-05-26,Positive,0,🟣 Budget
4490925,2022-05-28,Positive,0,🟣 Budget
4490925,2022-06-01,Positive,0,🟣 Budget
4490925,2022-06-02,Positive,0,🟣 Budget
4490925,2022-06-03,Positive,0,🟣 Budget
4490925,2022-06-05,Positive,0,🟣 Budget
4490925,2022-06-07,Positive,0,🟣 Budget
4490925,2022-06-09,Neutral,0,🟣 Budget
4490925,2022-06-12,Positive,0,🟣 Budget
4490925,2022-06-14,Positive,0,🟣 Budget
4490925,2022-06-25,Positive,0,🟣 Budget
4490925,2022-06-26,Positive,0,🟣 Budget
4490925,2022-06-28,Neutral,0,🟣 Budget
4490925,2022-06-29,Negative,0,🟣 Budget
4490925,2022-07-03,Positive,0,🟣 Budget
4490925,2022-07-08,Positive,0,🟣 Budget
4490925,2022-07-09,Positive,0,🟣 Budget
4490925,2022-07-10,Positive,0,🟣 Budget
4490925,2022-07-13,Positive,0,🟣 Budget
4490925,2022-07-16,Positive,0,🟣 Budget
4490925,2022-07-18,Positive,0,🟣 Budget
4490925,2022-07-22,Positive,0,🟣 Budget
4490925,2022-07-24,Positive,0,🟣 Budget
4490925,2022-07-26,Positive,0,🟣 Budget
4490925,2022-07-31,Positive,0,🟣 Budget
4490925,2022-08-03,Positive,0,🟣 Budget
4490925,2022-08-04,Positive,0,🟣 Budget
4490925,2022-08-05,Positive,0,🟣 Budget
4490925,2022-08-08,Positive,0,🟣 Budget
4490925,2022-08-09,Positive,0,🟣 Budget
4490925,2022-08-12,Positive,0,🟣 Budget
4490925,2022-08-13,Positive,0,🟣 Budget
4490925,2022-08-15,Positive,0,🟣 Budget
4490925,2022-08-18,Positive,0,🟣 Budget
4490925,2022-08-21,Positive,0,🟣 Budget
4490925,2022-08-24,Positive,0,🟣 Budget
4490925,2022-08-29,Positive,0,🟣 Budget
4490925,2022-09-02,Positive,0,🟣 Budget
4490925,2022-09-07,Neutral,0,🟣 Budget
4490925,2022-09-09,Positive,0,🟣 Budget
4490925,2022-09-11,Positive,0,🟣 Budget
4490925,2022-09-15,Positive,0,🟣 Budget
4490925,2022-09-16,Positive,0,🟣 Budget
4490925,2022-09-18,Positive,0,🟣 Budget
4490925,2022-09-24,Neutral,0,🟣 Budget
4490925,2022-09-27,Positive,0,🟣 Budget
4490925,2022-09-30,Positive,0,🟣 Budget
4490925,2022-10-03,Positive,0,🟣 Budget
4490925,2022-10-04,Positive,0,🟣 Budget
4490925,2022-10-05,Positive,0,🟣 Budget
4490925,2022-10-06,Positive,0,🟣 Budget
4490925,2022-10-07,Positive,0,🟣 Budget
4490925,2022-10-11,Positive,0,🟣 Budget
4490925,2022-10-15,Positive,0,🟣 Budget
4490925,2022-10-16,Positive,0,🟣 Budget
4490925,2022-10-17,Positive,0,🟣 Budget
4490925,2022-10-22,Positive,0,🟣 Budget
4490925,2022-10-31,Neutral,0,🟣 Budget
4490925,2022-11-05,Positive,0,🟣 Budget
4490925,2022-11-06,Positive,0,🟣 Budget
4490925,2022-11-08,Positive,0,🟣 Budget
4490925,2022-11-10,Positive,0,🟣 Budget
5942478,2015-07-26,Positive,0,🟣 Budget
5942478,2015-07-28,Positive,0,🟣 Budget
5942478,2015-07-31,Positive,0,🟣 Budget
5942478,2015-08-03,Positive,0,🟣 Budget
5942478,2015-08-07,Positive,0,🟣 Budget
5942478,2015-08-13,Positive,0,🟣 Budget
5942478,2015-08-18,Positive,0,🟣 Budget
5942478,2015-08-21,Positive,0,🟣 Budget
5942478,2015-08-23,Positive,0,🟣 Budget
4490925,2022-11-12,Positive,0,🟣 Budget
4490925,2022-11-13,Positive,0,🟣 Budget
4490925,2022-11-14,Positive,0,🟣 Budget
4490925,2022-11-15,Positive,0,🟣 Budget
4490925,2022-11-16,Positive,0,🟣 Budget
4490925,2022-11-18,Positive,0,🟣 Budget
4490925,2022-11-20,Positive,0,🟣 Budget
4490925,2022-11-24,Positive,0,🟣 Budget
4490925,2022-11-26,Positive,0,🟣 Budget
4490925,2022-11-27,Positive,0,🟣 Budget
4490925,2022-12-01,Positive,0,🟣 Budget
4490925,2022-12-02,Positive,0,🟣 Budget
4490925,2022-12-03,Positive,0,🟣 Budget
4490925,2022-12-05,Positive,0,🟣 Budget
4490925,2022-12-06,Positive,0,🟣 Budget
4490925,2022-12-08,Neutral,0,🟣 Budget
4490925,2022-12-11,Positive,0,🟣 Budget
4490925,2022-12-12,Positive,0,🟣 Budget
4490925,2022-12-14,Positive,0,🟣 Budget
4490925,2022-12-17,Positive,0,🟣 Budget
4490925,2022-12-24,Positive,0,🟣 Budget
4490925,2022-12-27,Positive,0,🟣 Budget
4490925,2023-01-07,Positive,0,🟣 Budget
4490925,2023-01-15,Positive,0,🟣 Budget
4490925,2023-01-18,Positive,0,🟣 Budget
4490925,2023-01-21,Positive,0,🟣 Budget
4490925,2023-01-23,Positive,0,🟣 Budget
4490925,2023-01-28,Positive,0,🟣 Budget
4490925,2023-02-05,Positive,0,🟣 Budget
4490925,2023-02-07,Positive,0,🟣 Budget
4490925,2023-02-12,Positive,0,🟣 Budget
4490925,2023-02-19,Positive,0,🟣 Budget
4490925,2023-02-20,Positive,0,🟣 Budget
4490925,2023-02-22,Positive,0,🟣 Budget
4490925,2023-02-25,Positive,0,🟣 Budget
4490925,2023-02-26,Positive,0,🟣 Budget
4490925,2023-02-27,Positive,0,🟣 Budget
4490925,2023-03-03,Neutral,0,🟣 Budget
4490925,2023-03-15,Positive,0,🟣 Budget
4490925,2023-03-16,Positive,0,🟣 Budget
4490925,2023-03-17,Positive,0,🟣 Budget
4490925,2023-03-23,Positive,0,🟣 Budget
4490925,2023-03-24,Positive,0,🟣 Budget
4490925,2023-03-27,Positive,0,🟣 Budget
4490925,2023-03-28,Positive,0,🟣 Budget
4490925,2023-03-31,Positive,0,🟣 Budget
4490925,2023-04-03,Positive,0,🟣 Budget
4490925,2023-04-08,Positive,0,🟣 Budget
4490925,2023-04-09,Positive,0,🟣 Budget
4490925,2023-04-10,Positive,0,🟣 Budget
4490925,2023-04-11,Positive,0,🟣 Budget
4490925,2023-04-13,Positive,0,🟣 Budget
4490925,2023-04-17,Positive,0,🟣 Budget
4490925,2023-04-18,Positive,0,🟣 Budget
4490925,2023-04-20,Positive,0,🟣 Budget
4490925,2023-04-23,Positive,0,🟣 Budget
4490925,2023-05-01,Positive,0,🟣 Budget
4490925,2023-05-02,Positive,0,🟣 Budget
4490925,2023-05-05,Positive,0,🟣 Budget
4490925,2023-05-09,Positive,0,🟣 Budget
4490925,2023-05-14,Neutral,0,🟣 Budget
4490925,2023-05-16,Positive,0,🟣 Budget
1153863,2024-07-04,Positive,2,🟢 Premium
1153863,2024-07-07,Positive,2,🟢 Premium
1153863,2024-07-29,Positive,2,🟢 Premium
1153863,2024-08-04,Positive,2,🟢 Premium
1153863,2024-08-07,Positive,2,🟢 Premium
1153863,2024-08-17,Positive,2,🟢 Premium
1153863,2024-08-30,Positive,2,🟢 Premium
1153863,2024-09-05,Positive,2,🟢 Premium
1153863,2024-09-12,Positive,2,🟢 Premium
1153863,2024-10-05,Positive,2,🟢 Premium
1153863,2024-10-18,Positive,2,🟢 Premium
1153863,2024-11-09,Positive,2,🟢 Premium
1153863,2024-11-19,Positive,2,🟢 Premium
1153863,2024-11-25,Positive,2,🟢 Premium
1153863,2025-06-29,Positive,2,🟢 Premium
1153863,2025-07-18,Positive,2,🟢 Premium
1153863,2025-07-27,Neutral,2,🟢 Premium
1153863,2025-08-16,Positive,2,🟢 Premium
1153863,2025-09-01,Positive,2,🟢 Premium
1153863,2025-09-11,Positive,2,🟢 Premium
1156413,2013-06-25,Neutral,3,🟡 Long-Term
1156413,2013-08-28,Positive,3,🟡 Long-Term
1156413,2013-08-31,Positive,3,🟡 Long-Term
1156413,2013-09-14,Positive,3,🟡 Long-Term
1156413,2014-05-06,Positive,3,🟡 Long-Term
1156413,2014-05-20,Positive,3,🟡 Long-Term
1156413,2014-08-04,Positive,3,🟡 Long-Term
1156413,2015-01-17,Positive,3,🟡 Long-Term
1156413,2015-04-27,Positive,3,🟡 Long-Term
1156413,2015-05-22,Positive,3,🟡 Long-Term
1156413,2015-06-26,Positive,3,🟡 Long-Term
1156413,2015-10-20,Positive,3,🟡 Long-Term
1156413,2016-05-30,Positive,3,🟡 Long-Term
1156413,2016-06-26,Positive,3,🟡 Long-Term
1156413,2016-07-12,Positive,3,🟡 Long-Term
1156413,2016-07-14,Positive,3,🟡 Long-Term
1156413,2016-07-29,Positive,3,🟡 Long-Term
1156413,2016-08-02,Positive,3,🟡 Long-Term
1156413,2016-08-25,Positive,3,🟡 Long-Term
1156413,2016-09-12,Negative,3,🟡 Long-Term
1156413,2016-09-24,Neutral,3,🟡 Long-Term
1156413,2017-05-29,Positive,3,🟡 Long-Term
1156413,2018-06-25,Neutral,3,🟡 Long-Term
1156413,2018-07-11,Positive,3,🟡 Long-Term
1161630,2024-09-07,Positive,3,🟡 Long-Term
1161630,2024-10-23,Positive,3,🟡 Long-Term
1161630,2025-01-05,Positive,3,🟡 Long-Term
1161630,2025-09-06,Positive,3,🟡 Long-Term
1161888,2014-06-30,Positive,0,🟣 Budget
1161888,2014-07-22,Positive,0,🟣 Budget
1161888,2014-07-28,Positive,0,🟣 Budget
1161888,2014-08-06,Positive,0,🟣 Budget
1161888,2014-08-20,Positive,0,🟣 Budget
1161888,2014-08-27,Positive,0,🟣 Budget
1161888,2014-09-01,Positive,0,🟣 Budget
1161888,2014-09-30,Positive,0,🟣 Budget
1161888,2014-11-10,Positive,0,🟣 Budget
1161888,2014-12-03,Positive,0,🟣 Budget
1161888,2014-12-23,Positive,0,🟣 Budget
1161888,2015-02-10,Positive,0,🟣 Budget
1161888,2015-02-16,Positive,0,🟣 Budget
1161888,2015-03-05,Positive,0,🟣 Budget
1161888,2015-03-15,Positive,0,🟣 Budget
1161888,2015-03-21,Positive,0,🟣 Budget
1161888,2015-04-13,Positive,0,🟣 Budget
1161888,2015-04-26,Positive,0,🟣 Budget
1161888,2015-05-04,Positive,0,🟣 Budget
1161888,2015-05-19,Positive,0,🟣 Budget
1161888,2015-05-25,Positive,0,🟣 Budget
1161888,2015-06-15,Positive,0,🟣 Budget
1161888,2015-06-27,Positive,0,🟣 Budget
1161888,2015-07-03,Positive,0,🟣 Budget
1161888,2015-07-11,Neutral,0,🟣 Budget
1161888,2015-07-27,Positive,0,🟣 Budget
1161888,2015-08-24,Positive,0,🟣 Budget
1161888,2015-09-01,Neutral,0,🟣 Budget
1161888,2015-09-22,Positive,0,🟣 Budget
1161888,2015-10-05,Positive,0,🟣 Budget
1161888,2015-10-21,Positive,0,🟣 Budget
1161888,2015-11-17,Positive,0,🟣 Budget
1161888,2015-12-31,Positive,0,🟣 Budget
1161888,2016-01-17,Positive,0,🟣 Budget
1161888,2016-01-25,Positive,0,🟣 Budget
1161888,2016-02-01,Positive,0,🟣 Budget
1161888,2016-02-16,Positive,0,🟣 Budget
1161888,2016-02-22,Positive,0,🟣 Budget
1161888,2016-03-02,Positive,0,🟣 Budget
1161888,2016-03-12,Positive,0,🟣 Budget
1161888,2016-05-04,Positive,0,🟣 Budget
1161888,2016-05-22,Positive,0,🟣 Budget
5942478,2015-08-25,Positive,0,🟣 Budget
1161888,2016-06-01,Positive,0,🟣 Budget
1161888,2016-06-05,Positive,0,🟣 Budget
1161888,2016-06-11,Positive,0,🟣 Budget
1161888,2016-07-10,Positive,0,🟣 Budget
1161888,2016-07-22,Positive,0,🟣 Budget
1161888,2016-07-26,Positive,0,🟣 Budget
1161888,2016-08-01,Positive,0,🟣 Budget
1161888,2016-08-22,Positive,0,🟣 Budget
1161888,2016-08-30,Positive,0,🟣 Budget
1161888,2016-09-04,Positive,0,🟣 Budget
1161888,2016-09-15,Positive,0,🟣 Budget
1161888,2016-09-19,Positive,0,🟣 Budget
1161888,2016-09-29,Positive,0,🟣 Budget
1161888,2016-10-04,Positive,0,🟣 Budget
1161888,2016-10-09,Positive,0,🟣 Budget
1161888,2016-10-30,Positive,0,🟣 Budget
1161888,2016-11-06,Positive,0,🟣 Budget
1161888,2016-11-13,Positive,0,🟣 Budget
1161888,2016-11-29,Positive,0,🟣 Budget
1161888,2016-12-05,Positive,0,🟣 Budget
1161888,2016-12-29,Positive,0,🟣 Budget
1161888,2017-01-02,Positive,0,🟣 Budget
1161888,2017-01-29,Positive,0,🟣 Budget
1161888,2017-02-19,Positive,0,🟣 Budget
1161888,2017-03-05,Positive,0,🟣 Budget
1161888,2017-04-15,Positive,0,🟣 Budget
1161888,2017-04-25,Positive,0,🟣 Budget
1161888,2017-05-14,Positive,0,🟣 Budget
1161888,2017-05-21,Positive,0,🟣 Budget
1161888,2017-05-31,Positive,0,🟣 Budget
1161888,2017-06-12,Positive,0,🟣 Budget
1161888,2017-06-28,Positive,0,🟣 Budget
1161888,2017-07-01,Negative,0,🟣 Budget
1161888,2017-07-17,Positive,0,🟣 Budget
1161888,2017-08-06,Neutral,0,🟣 Budget
1161888,2017-08-20,Positive,0,🟣 Budget
1161888,2017-09-12,Positive,0,🟣 Budget
1161888,2018-03-31,Neutral,0,🟣 Budget
1161888,2018-04-30,Positive,0,🟣 Budget
1161888,2018-05-10,Positive,0,🟣 Budget
1161888,2018-06-16,Positive,0,🟣 Budget
1161888,2018-07-28,Positive,0,🟣 Budget
1161888,2018-08-05,Positive,0,🟣 Budget
1161888,2018-08-13,Positive,0,🟣 Budget
1161888,2018-08-25,Positive,0,🟣 Budget
1161888,2018-09-03,Positive,0,🟣 Budget
4490925,2023-05-18,Positive,0,🟣 Budget
4490925,2023-05-24,Positive,0,🟣 Budget
4490925,2023-05-25,Negative,0,🟣 Budget
4490925,2023-05-29,Positive,0,🟣 Budget
4490925,2023-06-01,Positive,0,🟣 Budget
4490925,2023-06-17,Positive,0,🟣 Budget
4490925,2023-06-18,Positive,0,🟣 Budget
4490925,2023-06-21,Positive,0,🟣 Budget
4490925,2023-06-25,Positive,0,🟣 Budget
4490925,2023-06-26,Positive,0,🟣 Budget
4490925,2023-06-28,Positive,0,🟣 Budget
4490925,2023-07-01,Positive,0,🟣 Budget
4490925,2023-07-03,Positive,0,🟣 Budget
4490925,2023-07-05,Neutral,0,🟣 Budget
4490925,2023-07-07,Positive,0,🟣 Budget
4490925,2023-07-09,Positive,0,🟣 Budget
4490925,2023-07-13,Positive,0,🟣 Budget
4490925,2023-07-16,Positive,0,🟣 Budget
4490925,2023-07-20,Positive,0,🟣 Budget
4490925,2025-02-16,Positive,0,🟣 Budget
4490925,2025-02-21,Positive,0,🟣 Budget
4490925,2025-03-30,Positive,0,🟣 Budget
4490925,2025-04-03,Positive,0,🟣 Budget
4490925,2025-04-09,Positive,0,🟣 Budget
4490925,2025-04-13,Neutral,0,🟣 Budget
4490925,2025-04-14,Positive,0,🟣 Budget
4490925,2025-04-19,Positive,0,🟣 Budget
4490925,2025-04-21,Positive,0,🟣 Budget
4490925,2025-04-23,Neutral,0,🟣 Budget
4490925,2025-04-28,Positive,0,🟣 Budget
4490925,2025-05-01,Positive,0,🟣 Budget
4490925,2025-05-02,Positive,0,🟣 Budget
4490925,2025-05-08,Positive,0,🟣 Budget
4490925,2025-05-11,Positive,0,🟣 Budget
4490925,2025-05-14,Positive,0,🟣 Budget
4490925,2025-05-15,Positive,0,🟣 Budget
4490925,2025-05-16,Positive,0,🟣 Budget
4490925,2025-05-17,Positive,0,🟣 Budget
4490925,2025-05-18,Positive,0,🟣 Budget
4490925,2025-05-22,Positive,0,🟣 Budget
4490925,2025-05-23,Positive,0,🟣 Budget
4490925,2025-05-25,Positive,0,🟣 Budget
4490925,2025-05-28,Positive,0,🟣 Budget
4490925,2025-06-01,Positive,0,🟣 Budget
4490925,2025-06-06,Positive,0,🟣 Budget
4490925,2025-06-07,Positive,0,🟣 Budget
4490925,2025-06-12,Positive,0,🟣 Budget
4490925,2025-06-17,Positive,0,🟣 Budget
4490925,2025-06-18,Positive,0,🟣 Budget
4490925,2025-06-21,Positive,0,🟣 Budget
4490925,2025-06-28,Positive,0,🟣 Budget
4490925,2025-06-30,Positive,0,🟣 Budget
4490925,2025-07-01,Positive,0,🟣 Budget
4490925,2025-07-06,Positive,0,🟣 Budget
4490925,2025-07-07,Positive,0,🟣 Budget
4490925,2025-07-11,Positive,0,🟣 Budget
4490925,2025-07-12,Neutral,0,🟣 Budget
4490925,2025-07-14,Positive,0,🟣 Budget
5942478,2015-08-27,Positive,0,🟣 Budget
4490925,2025-07-22,Positive,0,🟣 Budget
4490925,2025-07-23,Positive,0,🟣 Budget
4490925,2025-07-27,Positive,0,🟣 Budget
4490925,2025-07-28,Positive,0,🟣 Budget
4490925,2025-07-29,Positive,0,🟣 Budget
4490925,2025-08-01,Positive,0,🟣 Budget
4490925,2025-08-04,Positive,0,🟣 Budget
4490925,2025-08-08,Positive,0,🟣 Budget
4490925,2025-08-10,Positive,0,🟣 Budget
4490925,2025-08-11,Neutral,0,🟣 Budget
4490925,2025-08-13,Positive,0,🟣 Budget
4490925,2025-08-14,Positive,0,🟣 Budget
4490925,2025-08-19,Positive,0,🟣 Budget
4490925,2025-08-25,Positive,0,🟣 Budget
4490925,2025-08-31,Positive,0,🟣 Budget
4490925,2025-09-04,Positive,0,🟣 Budget
4490925,2025-09-05,Positive,0,🟣 Budget
4490925,2025-09-06,Positive,0,🟣 Budget
4490925,2025-09-10,Positive,0,🟣 Budget
4490925,2025-09-11,Positive,0,🟣 Budget
4490925,2025-09-12,Negative,0,🟣 Budget
4490925,2025-09-14,Positive,0,🟣 Budget
4490925,2025-09-19,Positive,0,🟣 Budget
4490925,2025-09-20,Positive,0,🟣 Budget
4490925,2025-09-25,Positive,0,🟣 Budget
4490925,2025-09-26,Positive,0,🟣 Budget
4490925,2025-09-27,Positive,0,🟣 Budget
4490925,2025-09-28,Positive,0,🟣 Budget
4490925,2025-09-29,Positive,0,🟣 Budget
4490925,2025-10-01,Positive,0,🟣 Budget
4492200,2016-07-30,Positive,3,🟡 Long-Term
4492200,2016-08-01,Negative,3,🟡 Long-Term
4492200,2020-06-26,Positive,3,🟡 Long-Term
4492200,2021-08-01,Positive,3,🟡 Long-Term
4497919,2015-09-07,Positive,3,🟡 Long-Term
4497919,2015-10-04,Positive,3,🟡 Long-Term
4497919,2015-10-27,Positive,3,🟡 Long-Term
4497919,2016-02-15,Positive,3,🟡 Long-Term
4516591,2018-01-19,Positive,3,🟡 Long-Term
4516591,2018-02-05,Positive,3,🟡 Long-Term
4516591,2018-03-21,Positive,3,🟡 Long-Term
4516591,2018-05-05,Positive,3,🟡 Long-Term
4516591,2018-05-20,Neutral,3,🟡 Long-Term
4516591,2018-06-06,Negative,3,🟡 Long-Term
4516591,2018-08-19,Positive,3,🟡 Long-Term
1161888,2018-09-14,Positive,0,🟣 Budget
1161888,2018-09-22,Positive,0,🟣 Budget
1161888,2018-12-01,Positive,0,🟣 Budget
1161888,2019-03-04,Positive,0,🟣 Budget
1161888,2019-06-25,Positive,0,🟣 Budget
1161888,2019-08-14,Positive,0,🟣 Budget
1161888,2022-02-23,Positive,0,🟣 Budget
1161888,2022-03-08,Positive,0,🟣 Budget
1161888,2022-08-27,Positive,0,🟣 Budget
1161888,2022-09-14,Positive,0,🟣 Budget
1161888,2022-11-14,Negative,0,🟣 Budget
1161888,2023-03-20,Positive,0,🟣 Budget
1161888,2023-04-09,Positive,0,🟣 Budget
1161888,2023-04-27,Positive,0,🟣 Budget
1161888,2023-05-05,Positive,0,🟣 Budget
1161888,2023-05-11,Positive,0,🟣 Budget
1161888,2023-06-01,Positive,0,🟣 Budget
1161888,2023-06-15,Positive,0,🟣 Budget
1161888,2023-06-24,Positive,0,🟣 Budget
1161888,2023-07-09,Positive,0,🟣 Budget
1161888,2023-07-23,Positive,0,🟣 Budget
1161888,2023-07-29,Positive,0,🟣 Budget
1161888,2023-08-29,Positive,0,🟣 Budget
1161888,2023-09-18,Positive,0,🟣 Budget
1161888,2023-09-30,Positive,0,🟣 Budget
1161888,2023-10-12,Positive,0,🟣 Budget
1161888,2023-10-30,Positive,0,🟣 Budget
1161888,2023-11-20,Positive,0,🟣 Budget
1161888,2023-12-10,Positive,0,🟣 Budget
1161888,2024-04-01,Positive,0,🟣 Budget
1161888,2024-04-28,Neutral,0,🟣 Budget
1161888,2024-08-26,Positive,0,🟣 Budget
1161888,2024-08-31,Positive,0,🟣 Budget
1161888,2024-11-16,Positive,0,🟣 Budget
1161888,2025-04-15,Positive,0,🟣 Budget
1161888,2025-04-27,Positive,0,🟣 Budget
1161888,2025-06-11,Positive,0,🟣 Budget
1161888,2025-06-22,Positive,0,🟣 Budget
1162480,2014-10-25,Positive,3,🟡 Long-Term
1162480,2014-12-04,Positive,3,🟡 Long-Term
1162480,2015-01-05,Positive,3,🟡 Long-Term
1162480,2015-11-07,Positive,3,🟡 Long-Term
1162480,2016-04-05,Positive,3,🟡 Long-Term
1162480,2016-04-23,Positive,3,🟡 Long-Term
1162480,2016-04-30,Positive,3,🟡 Long-Term
1162480,2016-05-03,Positive,3,🟡 Long-Term
1162480,2016-05-07,Positive,3,🟡 Long-Term
1162480,2016-05-20,Positive,3,🟡 Long-Term
1162480,2016-05-24,Positive,3,🟡 Long-Term
1162480,2016-05-28,Positive,3,🟡 Long-Term
1162480,2016-05-30,Positive,3,🟡 Long-Term
1162480,2016-07-07,Positive,3,🟡 Long-Term
1162480,2016-07-16,Negative,3,🟡 Long-Term
1162480,2016-07-22,Positive,3,🟡 Long-Term
1162480,2016-07-24,Positive,3,🟡 Long-Term
1162480,2016-07-26,Positive,3,🟡 Long-Term
1162480,2016-07-29,Positive,3,🟡 Long-Term
1162480,2016-08-19,Positive,3,🟡 Long-Term
1162480,2016-08-22,Positive,3,🟡 Long-Term
1162480,2016-08-22,Positive,3,🟡 Long-Term
1162480,2016-09-05,Positive,3,🟡 Long-Term
1162480,2016-09-07,Positive,3,🟡 Long-Term
1162480,2016-09-13,Positive,3,🟡 Long-Term
1162480,2016-09-16,Positive,3,🟡 Long-Term
1162480,2016-09-21,Positive,3,🟡 Long-Term
1162480,2016-09-26,Positive,3,🟡 Long-Term
1162480,2016-09-27,Positive,3,🟡 Long-Term
1162480,2016-09-30,Positive,3,🟡 Long-Term
1162480,2016-10-07,Positive,3,🟡 Long-Term
1162480,2018-01-13,Positive,3,🟡 Long-Term
1162480,2018-01-29,Negative,3,🟡 Long-Term
1162480,2018-03-01,Positive,3,🟡 Long-Term
1162480,2018-03-06,Positive,3,🟡 Long-Term
1162480,2018-03-25,Positive,3,🟡 Long-Term
1162480,2018-04-01,Positive,3,🟡 Long-Term
1162480,2018-04-16,Positive,3,🟡 Long-Term
1162480,2018-07-22,Positive,3,🟡 Long-Term
1162480,2018-09-22,Positive,3,🟡 Long-Term
1162480,2018-09-29,Positive,3,🟡 Long-Term
1162480,2018-11-17,Positive,3,🟡 Long-Term
1162480,2018-11-23,Positive,3,🟡 Long-Term
1162480,2018-12-03,Positive,3,🟡 Long-Term
1162480,2018-12-10,Positive,3,🟡 Long-Term
1162480,2019-01-07,Positive,3,🟡 Long-Term
1162480,2019-02-18,Positive,3,🟡 Long-Term
1162480,2019-03-11,Positive,3,🟡 Long-Term
1162480,2019-04-13,Positive,3,🟡 Long-Term
1162480,2019-04-16,Positive,3,🟡 Long-Term
1162480,2019-04-30,Positive,3,🟡 Long-Term
1162480,2020-02-08,Positive,3,🟡 Long-Term
1163664,2014-07-02,Positive,3,🟡 Long-Term
1163664,2014-09-16,Positive,3,🟡 Long-Term
1163664,2014-10-12,Positive,3,🟡 Long-Term
5942478,2015-08-31,Positive,0,🟣 Budget
1163664,2015-08-05,Positive,3,🟡 Long-Term
1170889,2013-09-01,Positive,2,🟢 Premium
1170889,2016-08-31,Positive,2,🟢 Premium
